flight_id,airline,source,destination,route,departure_time,arrival_time,departure_hour,arrival_hour,departure_period,overnight_flag,flight_duration_minutes,flight_duration_hours,duration_status
6F125,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 17:09:41,2026-04-19 21:13:41,17,21,Afternoon,False,244.0,4.07,Valid
UK183,Vistara,BLR,CCU,BLR → CCU,2026-04-19 17:07:41,2026-04-19 18:30:41,17,18,Afternoon,False,83.0,1.38,Valid
AI110,Air India,BOM,CCU,BOM → CCU,2026-04-19 17:07:41,2026-04-19 22:00:41,17,22,Afternoon,False,293.0,4.88,Valid
UK105,Vistara,CCU,HYD,CCU → HYD,2026-04-19 17:04:41,2026-04-19 18:11:41,17,18,Afternoon,False,67.0,1.12,Valid
6F128,IndiGo,HYD,DEL,HYD → DEL,2026-04-19 16:56:41,2026-04-19 18:03:41,16,18,Afternoon,False,67.0,1.12,Valid
6F224,IndiGo,DEL,MAA,DEL → MAA,2026-04-19 16:53:41,2026-04-19 18:52:41,16,18,Afternoon,False,119.0,1.98,Valid
SJ130,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 16:53:41,2026-04-19 20:53:41,16,20,Afternoon,False,240.0,4.0,Valid
AI224,Air India,DEL,HYD,DEL → HYD,2026-04-19 16:51:41,2026-04-19 21:36:41,16,21,Afternoon,False,285.0,4.75,Valid
SJ182,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 16:48:41,2026-04-19 17:36:41,16,17,Afternoon,False,48.0,0.8,Valid
UK164,Vistara,BOM,HYD,BOM → HYD,2026-04-19 16:46:41,2026-04-19 21:10:41,16,21,Afternoon,False,264.0,4.4,Valid
AI161,Air India,CCU,BOM,CCU → BOM,2026-04-19 16:40:41,2026-04-19 19:40:41,16,19,Afternoon,False,180.0,3.0,Valid
6F206,IndiGo,DEL,BOM,DEL → BOM,2026-04-19 16:39:41,2026-04-19 20:59:41,16,20,Afternoon,False,260.0,4.33,Valid
SJ204,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 16:34:41,2026-04-19 18:15:41,16,18,Afternoon,False,101.0,1.68,Valid
AI206,Air India,CCU,MAA,CCU → MAA,2026-04-19 16:30:41,2026-04-19 20:01:41,16,20,Afternoon,False,211.0,3.52,Valid
6F140,IndiGo,CCU,HYD,CCU → HYD,2026-04-19 16:30:41,2026-04-19 18:21:41,16,18,Afternoon,False,111.0,1.85,Valid
6F253,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 16:26:41,2026-04-19 18:24:41,16,18,Afternoon,False,118.0,1.97,Valid
SJ203,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 16:22:41,2026-04-19 18:27:41,16,18,Afternoon,False,125.0,2.08,Valid
SJ161,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 16:22:41,2026-04-19 17:04:41,16,17,Afternoon,False,42.0,0.7,Valid
AI098,Air India,HYD,MAA,HYD → MAA,2026-04-19 16:01:41,2026-04-19 18:11:41,16,18,Afternoon,False,130.0,2.17,Valid
AI168,Air India,DEL,CCU,DEL → CCU,2026-04-19 15:50:41,2026-04-19 20:20:41,15,20,Afternoon,False,270.0,4.5,Valid
UK190,Vistara,DEL,BLR,DEL → BLR,2026-04-19 15:49:41,2026-04-19 18:53:41,15,18,Afternoon,False,184.0,3.07,Valid
AI085,Air India,DEL,HYD,DEL → HYD,2026-04-19 15:45:41,2026-04-19 20:33:41,15,20,Afternoon,False,288.0,4.8,Valid
AI076,Air India,BLR,BOM,BLR → BOM,2026-04-19 15:37:41,2026-04-19 16:12:41,15,16,Afternoon,False,35.0,0.58,Valid
UK130,Vistara,MAA,BLR,MAA → BLR,2026-04-19 15:36:41,2026-04-19 19:43:41,15,19,Afternoon,False,247.0,4.12,Valid
6F038,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 15:36:41,2026-04-19 19:33:41,15,19,Afternoon,False,237.0,3.95,Valid
UK110,Vistara,HYD,DEL,HYD → DEL,2026-04-19 15:26:41,2026-04-19 20:13:41,15,20,Afternoon,False,287.0,4.78,Valid
SJ013,SpiceJet,DEL,MAA,DEL → MAA,2026-04-19 15:25:41,2026-04-19 19:54:41,15,19,Afternoon,False,269.0,4.48,Valid
AI039,Air India,MAA,BLR,MAA → BLR,2026-04-19 15:24:41,2026-04-19 18:56:41,15,18,Afternoon,False,212.0,3.53,Valid
AI248,Air India,CCU,DEL,CCU → DEL,2026-04-19 15:17:41,2026-04-19 16:35:41,15,16,Afternoon,False,78.0,1.3,Valid
6F199,IndiGo,DEL,MAA,DEL → MAA,2026-04-19 15:15:41,2026-04-19 17:32:41,15,17,Afternoon,False,137.0,2.28,Valid
AI225,Air India,BOM,BLR,BOM → BLR,2026-04-19 15:05:41,2026-04-19 16:01:41,15,16,Afternoon,False,56.0,0.93,Valid
SJ028,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 15:04:41,2026-04-19 19:32:41,15,19,Afternoon,False,268.0,4.47,Valid
SJ012,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 15:01:41,2026-04-19 16:12:41,15,16,Afternoon,False,71.0,1.18,Valid
SJ131,SpiceJet,MAA,HYD,MAA → HYD,2026-04-19 15:00:41,2026-04-19 16:07:41,15,16,Afternoon,False,67.0,1.12,Valid
AI010,Air India,BOM,HYD,BOM → HYD,2026-04-19 15:00:41,2026-04-19 19:48:41,15,19,Afternoon,False,288.0,4.8,Valid
6F020,IndiGo,BOM,HYD,BOM → HYD,2026-04-19 14:58:41,2026-04-19 16:43:41,14,16,Afternoon,False,105.0,1.75,Valid
SJ038,SpiceJet,BLR,DEL,BLR → DEL,2026-04-19 14:57:41,2026-04-19 17:46:41,14,17,Afternoon,False,169.0,2.82,Valid
UK204,Vistara,BLR,DEL,BLR → DEL,2026-04-19 14:46:41,2026-04-19 16:24:41,14,16,Afternoon,False,98.0,1.63,Valid
AI036,Air India,BOM,CCU,BOM → CCU,2026-04-19 14:45:41,2026-04-19 16:16:41,14,16,Afternoon,False,91.0,1.52,Valid
AI100,Air India,CCU,BOM,CCU → BOM,2026-04-19 14:42:41,2026-04-19 18:22:41,14,18,Afternoon,False,220.0,3.67,Valid
SJ215,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 14:37:41,2026-04-19 16:12:41,14,16,Afternoon,False,95.0,1.58,Valid
UK155,Vistara,MAA,HYD,MAA → HYD,2026-04-19 14:34:41,2026-04-19 18:37:41,14,18,Afternoon,False,243.0,4.05,Valid
SJ173,SpiceJet,CCU,HYD,CCU → HYD,2026-04-19 14:27:41,2026-04-19 16:09:41,14,16,Afternoon,False,102.0,1.7,Valid
UK179,Vistara,DEL,HYD,DEL → HYD,2026-04-19 14:25:41,2026-04-19 19:15:41,14,19,Afternoon,False,290.0,4.83,Valid
UK221,Vistara,CCU,DEL,CCU → DEL,2026-04-19 14:18:41,2026-04-19 18:44:41,14,18,Afternoon,False,266.0,4.43,Valid
UK023,Vistara,DEL,MAA,DEL → MAA,2026-04-19 14:15:41,2026-04-19 19:03:41,14,19,Afternoon,False,288.0,4.8,Valid
SJ107,SpiceJet,BOM,MAA,BOM → MAA,2026-04-19 14:10:41,2026-04-19 18:38:41,14,18,Afternoon,False,268.0,4.47,Valid
AI073,Air India,BOM,BLR,BOM → BLR,2026-04-19 14:08:41,2026-04-19 16:10:41,14,16,Afternoon,False,122.0,2.03,Valid
SJ187,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 14:07:41,2026-04-19 17:30:41,14,17,Afternoon,False,203.0,3.38,Valid
UK058,Vistara,MAA,BOM,MAA → BOM,2026-04-19 13:46:41,2026-04-19 17:04:41,13,17,Afternoon,False,198.0,3.3,Valid
SJ063,SpiceJet,MAA,BOM,MAA → BOM,2026-04-19 13:38:41,2026-04-19 15:23:41,13,15,Afternoon,False,105.0,1.75,Valid
SJ062,SpiceJet,BLR,HYD,BLR → HYD,2026-04-19 13:37:41,2026-04-19 17:06:41,13,17,Afternoon,False,209.0,3.48,Valid
UK048,Vistara,MAA,DEL,MAA → DEL,2026-04-19 13:36:41,2026-04-19 18:21:41,13,18,Afternoon,False,285.0,4.75,Valid
AI181,Air India,MAA,HYD,MAA → HYD,2026-04-19 13:29:41,2026-04-19 16:55:41,13,16,Afternoon,False,206.0,3.43,Valid
AI003,Air India,BLR,HYD,BLR → HYD,2026-04-19 13:27:41,2026-04-19 16:55:41,13,16,Afternoon,False,208.0,3.47,Valid
6F041,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 13:19:41,2026-04-19 16:48:41,13,16,Afternoon,False,209.0,3.48,Valid
6F175,IndiGo,MAA,CCU,MAA → CCU,2026-04-19 13:18:41,2026-04-19 15:13:41,13,15,Afternoon,False,115.0,1.92,Valid
6F013,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 13:15:41,2026-04-19 18:05:41,13,18,Afternoon,False,290.0,4.83,Valid
SJ040,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 13:12:41,2026-04-19 16:44:41,13,16,Afternoon,False,212.0,3.53,Valid
SJ016,SpiceJet,HYD,CCU,HYD → CCU,2026-04-19 13:01:41,2026-04-19 16:26:41,13,16,Afternoon,False,205.0,3.42,Valid
6F135,IndiGo,MAA,HYD,MAA → HYD,2026-04-19 12:59:41,2026-04-19 13:45:41,12,13,Afternoon,False,46.0,0.77,Valid
6F150,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 12:55:41,2026-04-19 16:53:41,12,16,Afternoon,False,238.0,3.97,Valid
AI083,Air India,DEL,BOM,DEL → BOM,2026-04-19 12:54:41,2026-04-19 13:37:41,12,13,Afternoon,False,43.0,0.72,Valid
SJ166,SpiceJet,CCU,HYD,CCU → HYD,2026-04-19 12:51:41,2026-04-19 16:18:41,12,16,Afternoon,False,207.0,3.45,Valid
SJ027,SpiceJet,BOM,MAA,BOM → MAA,2026-04-19 12:50:41,2026-04-19 17:13:41,12,17,Afternoon,False,263.0,4.38,Valid
6F134,IndiGo,BLR,MAA,BLR → MAA,2026-04-19 12:47:41,2026-04-19 14:06:41,12,14,Afternoon,False,79.0,1.32,Valid
UK225,Vistara,MAA,BLR,MAA → BLR,2026-04-19 12:46:41,2026-04-19 15:02:41,12,15,Afternoon,False,136.0,2.27,Valid
SJ175,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 12:46:41,2026-04-19 16:50:41,12,16,Afternoon,False,244.0,4.07,Valid
AI182,Air India,HYD,DEL,HYD → DEL,2026-04-19 12:41:41,2026-04-19 17:14:41,12,17,Afternoon,False,273.0,4.55,Valid
AI190,Air India,BOM,CCU,BOM → CCU,2026-04-19 12:38:41,2026-04-19 15:56:41,12,15,Afternoon,False,198.0,3.3,Valid
AI120,Air India,MAA,CCU,MAA → CCU,2026-04-19 12:12:41,2026-04-19 14:18:41,12,14,Afternoon,False,126.0,2.1,Valid
6F132,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 12:00:41,2026-04-19 13:00:42,12,13,Afternoon,False,60.02,1.0,Valid
UK102,Vistara,HYD,CCU,HYD → CCU,2026-04-19 11:58:41,2026-04-19 14:01:41,11,14,Morning,False,123.0,2.05,Valid
AI045,Air India,HYD,MAA,HYD → MAA,2026-04-19 11:58:41,2026-04-19 14:37:41,11,14,Morning,False,159.0,2.65,Valid
UK136,Vistara,HYD,CCU,HYD → CCU,2026-04-19 11:43:41,2026-04-19 15:26:41,11,15,Morning,False,223.0,3.72,Valid
SJ238,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 11:41:41,2026-04-19 15:39:41,11,15,Morning,False,238.0,3.97,Valid
AI193,Air India,MAA,HYD,MAA → HYD,2026-04-19 11:33:41,2026-04-19 16:07:41,11,16,Morning,False,274.0,4.57,Valid
6F001,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 11:33:41,2026-04-19 13:08:41,11,13,Morning,False,95.0,1.58,Valid
6F211,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 11:29:41,2026-04-19 16:20:41,11,16,Morning,False,291.0,4.85,Valid
SJ199,SpiceJet,HYD,BOM,HYD → BOM,2026-04-19 11:29:41,2026-04-19 13:59:41,11,13,Morning,False,150.0,2.5,Valid
SJ050,SpiceJet,HYD,CCU,HYD → CCU,2026-04-19 11:24:41,2026-04-19 12:03:41,11,12,Morning,False,39.0,0.65,Valid
UK115,Vistara,BLR,BOM,BLR → BOM,2026-04-19 11:20:41,2026-04-19 13:20:42,11,13,Morning,False,120.02,2.0,Valid
AI037,Air India,BOM,BLR,BOM → BLR,2026-04-19 11:14:41,2026-04-19 15:13:41,11,15,Morning,False,239.0,3.98,Valid
6F235,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 11:06:41,2026-04-19 13:51:41,11,13,Morning,False,165.0,2.75,Valid
UK111,Vistara,MAA,BLR,MAA → BLR,2026-04-19 11:06:41,2026-04-19 12:20:41,11,12,Morning,False,74.0,1.23,Valid
6F005,IndiGo,BOM,MAA,BOM → MAA,2026-04-19 11:04:41,2026-04-19 15:27:41,11,15,Morning,False,263.0,4.38,Valid
AI198,Air India,CCU,MAA,CCU → MAA,2026-04-19 10:56:41,2026-04-19 14:19:41,10,14,Morning,False,203.0,3.38,Valid
UK184,Vistara,MAA,HYD,MAA → HYD,2026-04-19 10:49:41,2026-04-19 13:00:41,10,13,Morning,False,131.0,2.18,Valid
6F219,IndiGo,MAA,DEL,MAA → DEL,2026-04-19 10:32:41,2026-04-19 14:37:41,10,14,Morning,False,245.0,4.08,Valid
UK066,Vistara,BOM,CCU,BOM → CCU,2026-04-19 10:29:41,2026-04-19 12:07:41,10,12,Morning,False,98.0,1.63,Valid
6F220,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 10:27:41,2026-04-19 11:25:41,10,11,Morning,False,58.0,0.97,Valid
AI180,Air India,BOM,CCU,BOM → CCU,2026-04-19 10:19:41,2026-04-19 11:00:41,10,11,Morning,False,41.0,0.68,Valid
6F098,IndiGo,BLR,MAA,BLR → MAA,2026-04-19 10:18:41,2026-04-19 12:49:41,10,12,Morning,False,151.0,2.52,Valid
AI141,Air India,BLR,DEL,BLR → DEL,2026-04-19 10:16:41,2026-04-19 14:53:41,10,14,Morning,False,277.0,4.62,Valid
SJ170,SpiceJet,BLR,BOM,BLR → BOM,2026-04-19 10:11:41,2026-04-19 11:56:41,10,11,Morning,False,105.0,1.75,Valid
SJ178,SpiceJet,BOM,HYD,BOM → HYD,2026-04-19 09:58:41,2026-04-19 12:27:41,9,12,Morning,False,149.0,2.48,Valid
6F172,IndiGo,BOM,BLR,BOM → BLR,2026-04-19 09:53:41,2026-04-19 14:46:41,9,14,Morning,False,293.0,4.88,Valid
UK220,Vistara,BLR,BOM,BLR → BOM,2026-04-19 09:51:41,2026-04-19 13:25:41,9,13,Morning,False,214.0,3.57,Valid
SJ148,SpiceJet,DEL,BLR,DEL → BLR,2026-04-19 09:51:41,2026-04-19 13:41:41,9,13,Morning,False,230.0,3.83,Valid
UK065,Vistara,BOM,CCU,BOM → CCU,2026-04-19 09:38:41,2026-04-19 13:46:41,9,13,Morning,False,248.0,4.13,Valid
6F243,IndiGo,BOM,HYD,BOM → HYD,2026-04-19 09:37:41,2026-04-19 10:33:41,9,10,Morning,False,56.0,0.93,Valid
SJ193,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 09:37:41,2026-04-19 12:16:41,9,12,Morning,False,159.0,2.65,Valid
UK056,Vistara,HYD,MAA,HYD → MAA,2026-04-19 09:29:41,2026-04-19 10:15:41,9,10,Morning,False,46.0,0.77,Valid
AI219,Air India,BLR,DEL,BLR → DEL,2026-04-19 09:28:41,2026-04-19 11:27:41,9,11,Morning,False,119.0,1.98,Valid
SJ073,SpiceJet,CCU,BLR,CCU → BLR,2026-04-19 09:26:41,2026-04-19 11:14:41,9,11,Morning,False,108.0,1.8,Valid
6F052,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 09:13:41,2026-04-19 12:02:41,9,12,Morning,False,169.0,2.82,Valid
SJ201,SpiceJet,BLR,DEL,BLR → DEL,2026-04-19 09:10:41,2026-04-19 11:12:41,9,11,Morning,False,122.0,2.03,Valid
UK028,Vistara,HYD,MAA,HYD → MAA,2026-04-19 09:02:41,2026-04-19 10:37:41,9,10,Morning,False,95.0,1.58,Valid
SJ119,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 08:53:41,2026-04-19 11:29:41,8,11,Morning,False,156.0,2.6,Valid
AI165,Air India,DEL,CCU,DEL → CCU,2026-04-19 08:51:41,2026-04-19 10:31:41,8,10,Morning,False,100.0,1.67,Valid
AI255,Air India,MAA,CCU,MAA → CCU,2026-04-19 08:45:41,2026-04-19 13:12:41,8,13,Morning,False,267.0,4.45,Valid
AI202,Air India,HYD,BLR,HYD → BLR,2026-04-19 08:44:41,2026-04-19 10:53:41,8,10,Morning,False,129.0,2.15,Valid
SJ039,SpiceJet,MAA,BOM,MAA → BOM,2026-04-19 08:41:41,2026-04-19 12:08:41,8,12,Morning,False,207.0,3.45,Valid
SJ051,SpiceJet,BOM,BLR,BOM → BLR,2026-04-19 08:40:41,2026-04-19 12:18:41,8,12,Morning,False,218.0,3.63,Valid
UK024,Vistara,MAA,BLR,MAA → BLR,2026-04-19 08:29:41,2026-04-19 13:29:41,8,13,Morning,False,300.0,5.0,Valid
SJ006,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 08:25:41,2026-04-19 08:57:41,8,8,Morning,False,32.0,0.53,Valid
AI207,Air India,BOM,MAA,BOM → MAA,2026-04-19 08:24:41,2026-04-19 11:23:41,8,11,Morning,False,179.0,2.98,Valid
SJ168,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 08:17:41,2026-04-19 12:29:41,8,12,Morning,False,252.0,4.2,Valid
AI028,Air India,HYD,BOM,HYD → BOM,2026-04-19 07:53:41,2026-04-19 08:35:41,7,8,Morning,False,42.0,0.7,Valid
6F094,IndiGo,BLR,BOM,BLR → BOM,2026-04-19 07:37:41,2026-04-19 09:06:41,7,9,Morning,False,89.0,1.48,Valid
6F024,IndiGo,BOM,DEL,BOM → DEL,2026-04-19 07:31:41,2026-04-19 11:17:41,7,11,Morning,False,226.0,3.77,Valid
6F061,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 07:28:41,2026-04-19 08:09:41,7,8,Morning,False,41.0,0.68,Valid
AI032,Air India,MAA,BLR,MAA → BLR,2026-04-19 07:26:41,2026-04-19 09:26:42,7,9,Morning,False,120.02,2.0,Valid
UK163,Vistara,DEL,HYD,DEL → HYD,2026-04-19 07:22:41,2026-04-19 09:04:41,7,9,Morning,False,102.0,1.7,Valid
SJ067,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 07:17:41,2026-04-19 08:16:41,7,8,Morning,False,59.0,0.98,Valid
SJ106,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 07:16:41,2026-04-19 09:40:41,7,9,Morning,False,144.0,2.4,Valid
AI086,Air India,CCU,HYD,CCU → HYD,2026-04-19 07:13:41,2026-04-19 10:09:41,7,10,Morning,False,176.0,2.93,Valid
6F263,IndiGo,DEL,HYD,DEL → HYD,2026-04-19 07:07:41,2026-04-19 08:30:41,7,8,Morning,False,83.0,1.38,Valid
6F163,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 06:49:41,2026-04-19 10:46:41,6,10,Morning,False,237.0,3.95,Valid
SJ064,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 06:29:41,2026-04-19 08:43:41,6,8,Morning,False,134.0,2.23,Valid
UK118,Vistara,HYD,BLR,HYD → BLR,2026-04-19 06:22:41,2026-04-19 07:22:42,6,7,Morning,False,60.02,1.0,Valid
UK022,Vistara,DEL,HYD,DEL → HYD,2026-04-19 06:22:41,2026-04-19 10:59:41,6,10,Morning,False,277.0,4.62,Valid
UK099,Vistara,BOM,MAA,BOM → MAA,2026-04-19 06:16:41,2026-04-19 10:24:41,6,10,Morning,False,248.0,4.13,Valid
6F212,IndiGo,BLR,CCU,BLR → CCU,2026-04-19 06:10:41,2026-04-19 10:52:41,6,10,Morning,False,282.0,4.7,Valid
AI023,Air India,HYD,BLR,HYD → BLR,2026-04-19 06:10:41,2026-04-19 09:35:41,6,9,Morning,False,205.0,3.42,Valid
SJ245,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 06:07:41,2026-04-19 09:39:41,6,9,Morning,False,212.0,3.53,Valid
6F066,IndiGo,BLR,HYD,BLR → HYD,2026-04-19 06:07:41,2026-04-19 07:43:41,6,7,Morning,False,96.0,1.6,Valid
AI138,Air India,DEL,CCU,DEL → CCU,2026-04-19 05:50:41,2026-04-19 06:40:41,5,6,Night,False,50.0,0.83,Valid
SJ021,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 05:48:41,2026-04-19 09:46:41,5,9,Night,False,238.0,3.97,Valid
SJ136,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 05:45:41,2026-04-19 08:04:41,5,8,Night,False,139.0,2.32,Valid
AI148,Air India,HYD,MAA,HYD → MAA,2026-04-19 05:41:41,2026-04-19 08:32:41,5,8,Night,False,171.0,2.85,Valid
SJ014,SpiceJet,BOM,HYD,BOM → HYD,2026-04-19 05:40:41,2026-04-19 06:39:41,5,6,Night,False,59.0,0.98,Valid
6F104,IndiGo,CCU,BOM,CCU → BOM,2026-04-19 05:39:41,2026-04-19 06:14:41,5,6,Night,False,35.0,0.58,Valid
SJ121,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 05:32:41,2026-04-19 06:47:41,5,6,Night,False,75.0,1.25,Valid
UK174,Vistara,CCU,DEL,CCU → DEL,2026-04-19 05:27:41,2026-04-19 07:47:41,5,7,Night,False,140.0,2.33,Valid
AI033,Air India,MAA,CCU,MAA → CCU,2026-04-19 05:25:41,2026-04-19 10:21:41,5,10,Night,False,296.0,4.93,Valid
SJ122,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 05:22:41,2026-04-19 10:09:41,5,10,Night,False,287.0,4.78,Valid
UK095,Vistara,BOM,MAA,BOM → MAA,2026-04-19 05:22:41,2026-04-19 07:36:41,5,7,Night,False,134.0,2.23,Valid
SJ026,SpiceJet,CCU,MAA,CCU → MAA,2026-04-19 05:22:41,2026-04-19 09:40:41,5,9,Night,False,258.0,4.3,Valid
6F221,IndiGo,MAA,DEL,MAA → DEL,2026-04-19 05:20:41,2026-04-19 08:52:41,5,8,Night,False,212.0,3.53,Valid
SJ103,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 05:16:41,2026-04-19 08:56:41,5,8,Night,False,220.0,3.67,Valid
SJ011,SpiceJet,BOM,MAA,BOM → MAA,2026-04-19 05:14:41,2026-04-19 09:59:41,5,9,Night,False,285.0,4.75,Valid
AI002,Air India,HYD,BLR,HYD → BLR,2026-04-19 05:12:41,2026-04-19 07:12:41,5,7,Night,False,120.0,2.0,Valid
AI046,Air India,DEL,BOM,DEL → BOM,2026-04-19 05:09:41,2026-04-19 08:00:41,5,8,Night,False,171.0,2.85,Valid
SJ053,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 05:00:41,2026-04-19 06:38:41,5,6,Night,False,98.0,1.63,Valid
AI236,Air India,DEL,BOM,DEL → BOM,2026-04-19 04:52:41,2026-04-19 09:11:41,4,9,Night,False,259.0,4.32,Valid
AI254,Air India,CCU,HYD,CCU → HYD,2026-04-19 04:46:41,2026-04-19 08:06:41,4,8,Night,False,200.0,3.33,Valid
6F063,IndiGo,DEL,HYD,DEL → HYD,2026-04-19 04:42:41,2026-04-19 07:31:41,4,7,Night,False,169.0,2.82,Valid
6F115,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 04:41:41,2026-04-19 06:23:41,4,6,Night,False,102.0,1.7,Valid
UK070,Vistara,BOM,DEL,BOM → DEL,2026-04-19 04:36:41,2026-04-19 06:49:41,4,6,Night,False,133.0,2.22,Valid
SJ147,SpiceJet,BLR,CCU,BLR → CCU,2026-04-19 04:30:41,2026-04-19 08:52:41,4,8,Night,False,262.0,4.37,Valid
UK201,Vistara,HYD,BOM,HYD → BOM,2026-04-19 04:29:41,2026-04-19 06:42:41,4,6,Night,False,133.0,2.22,Valid
SJ234,SpiceJet,BLR,CCU,BLR → CCU,2026-04-19 04:20:41,2026-04-19 06:23:41,4,6,Night,False,123.0,2.05,Valid
AI176,Air India,BLR,DEL,BLR → DEL,2026-04-19 04:20:41,2026-04-19 06:25:41,4,6,Night,False,125.0,2.08,Valid
SJ045,SpiceJet,DEL,MAA,DEL → MAA,2026-04-19 04:16:41,2026-04-19 09:03:41,4,9,Night,False,287.0,4.78,Valid
SJ174,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 04:09:41,2026-04-19 05:04:41,4,5,Night,False,55.0,0.92,Valid
AI007,Air India,MAA,DEL,MAA → DEL,2026-04-19 04:01:41,2026-04-19 06:01:42,4,6,Night,False,120.02,2.0,Valid
AI143,Air India,CCU,DEL,CCU → DEL,2026-04-19 03:58:41,2026-04-19 04:36:41,3,4,Night,False,38.0,0.63,Valid
SJ241,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 03:57:41,2026-04-19 06:36:41,3,6,Night,False,159.0,2.65,Valid
AI020,Air India,BOM,BLR,BOM → BLR,2026-04-19 03:53:41,2026-04-19 06:21:41,3,6,Night,False,148.0,2.47,Valid
UK031,Vistara,CCU,DEL,CCU → DEL,2026-04-19 03:45:41,2026-04-19 07:20:41,3,7,Night,False,215.0,3.58,Valid
AI013,Air India,HYD,BLR,HYD → BLR,2026-04-19 03:41:41,2026-04-19 04:58:41,3,4,Night,False,77.0,1.28,Valid
AI249,Air India,BLR,HYD,BLR → HYD,2026-04-19 03:38:41,2026-04-19 06:27:41,3,6,Night,False,169.0,2.82,Valid
UK046,Vistara,CCU,DEL,CCU → DEL,2026-04-19 03:37:41,2026-04-19 06:05:41,3,6,Night,False,148.0,2.47,Valid
UK168,Vistara,BLR,CCU,BLR → CCU,2026-04-19 03:20:41,2026-04-19 04:09:41,3,4,Night,False,49.0,0.82,Valid
AI022,Air India,BOM,MAA,BOM → MAA,2026-04-19 03:15:41,2026-04-19 05:10:41,3,5,Night,False,115.0,1.92,Valid
UK218,Vistara,MAA,BLR,MAA → BLR,2026-04-19 03:12:41,2026-04-19 07:22:41,3,7,Night,False,250.0,4.17,Valid
UK142,Vistara,BLR,DEL,BLR → DEL,2026-04-19 03:03:41,2026-04-19 07:13:41,3,7,Night,False,250.0,4.17,Valid
6F067,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 02:59:41,2026-04-19 06:02:41,2,6,Night,False,183.0,3.05,Valid
SJ217,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 02:57:41,2026-04-19 06:04:41,2,6,Night,False,187.0,3.12,Valid
SJ143,SpiceJet,DEL,BOM,DEL → BOM,2026-04-19 02:55:41,2026-04-19 03:52:41,2,3,Night,False,57.0,0.95,Valid
AI243,Air India,BLR,BOM,BLR → BOM,2026-04-19 02:50:41,2026-04-19 05:09:41,2,5,Night,False,139.0,2.32,Valid
SJ246,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 02:47:41,2026-04-19 03:47:42,2,3,Night,False,60.02,1.0,Valid
6F170,IndiGo,HYD,DEL,HYD → DEL,2026-04-19 02:44:41,2026-04-19 04:14:41,2,4,Night,False,90.0,1.5,Valid
UK157,Vistara,CCU,BOM,CCU → BOM,2026-04-19 02:41:41,2026-04-19 03:41:42,2,3,Night,False,60.02,1.0,Valid
UK172,Vistara,DEL,BOM,DEL → BOM,2026-04-19 02:20:41,2026-04-19 05:21:41,2,5,Night,False,181.0,3.02,Valid
SJ139,SpiceJet,DEL,BLR,DEL → BLR,2026-04-19 02:20:41,2026-04-19 06:02:41,2,6,Night,False,222.0,3.7,Valid
